ASV_176	UW158726	100.000	162	0	0	3	164	15788	15949	4.06e-82	300	N/A	0
ASV_176	UW158642	100.000	162	0	0	3	164	15787	15948	4.06e-82	300	N/A	0
ASV_176	UW156950	100.000	162	0	0	3	164	15787	15948	4.06e-82	300	N/A	0
ASV_176	UW158723	99.383	162	1	0	3	164	15787	15948	1.89e-80	294	N/A	0
ASV_176	UW158722	99.383	162	1	0	3	164	15787	15948	1.89e-80	294	N/A	0
ASV_176	UW157691	99.383	162	1	0	3	164	15787	15948	1.89e-80	294	N/A	0
ASV_176	UW157686	99.383	162	1	0	3	164	15787	15948	1.89e-80	294	N/A	0
ASV_176	UW151741	99.383	162	1	0	3	164	15787	15948	1.89e-80	294	N/A	0
ASV_176	UW118759	99.383	162	1	0	3	164	15787	15948	1.89e-80	294	N/A	0
ASV_176	UW118758	99.383	162	1	0	3	164	15787	15948	1.89e-80	294	N/A	0
ASV_176	UW114062	99.383	162	1	0	3	164	15787	15948	1.89e-80	294	N/A	0
ASV_176	UW113198	99.383	162	1	0	3	164	15787	15948	1.89e-80	294	N/A	0
ASV_176	UW049120	99.383	162	1	0	3	164	15787	15948	1.89e-80	294	N/A	0
ASV_176	OR482510	99.383	162	1	0	3	164	15787	15948	1.89e-80	294	N/A	0
ASV_176	DQ678519	99.383	162	1	0	3	164	120	281	1.89e-80	294	N/A	0
ASV_176	OR641501	98.765	162	2	0	3	164	15787	15948	8.79e-79	289	N/A	0
ASV_176	UW110482	98.765	162	1	1	3	164	15787	15947	3.16e-78	287	N/A	0
ASV_176	OR641502	98.765	162	1	1	3	164	15787	15947	3.16e-78	287	N/A	0
ASV_176	UW202208	92.593	162	12	0	3	164	15785	15946	4.18e-62	233	N/A	0
ASV_176	UW201601	92.593	162	12	0	3	164	15785	15946	4.18e-62	233	N/A	0
ASV_176	OR641547	92.593	162	12	0	3	164	15785	15946	4.18e-62	233	N/A	0
ASV_176	OR641546	92.593	162	12	0	3	164	15785	15946	4.18e-62	233	N/A	0
ASV_176	OR482558	92.593	162	12	0	3	164	15785	15946	4.18e-62	233	N/A	0
ASV_176	NC_082802	92.593	162	12	0	3	164	15785	15946	4.18e-62	233	N/A	0
ASV_176	DQ678518	92.593	162	12	0	3	164	120	281	4.18e-62	233	N/A	0
ASV_176	DQ678540	92.638	163	10	2	3	164	120	281	4.18e-62	233	N/A	0
ASV_176	UW201605	92.593	162	11	1	3	164	15785	15945	1.50e-61	231	N/A	0
ASV_176	UW157693	92.593	162	11	1	3	164	15785	15945	1.50e-61	231	N/A	0
ASV_176	hap5_31192_consensus	92.593	162	11	1	3	164	26	186	1.50e-61	231	N/A	0
ASV_176	hap2_31181_consensus	92.593	162	11	1	3	164	26	186	1.50e-61	231	N/A	0
ASV_176	hap9_33552_consensus	92.593	162	11	1	3	164	26	186	1.50e-61	231	N/A	0
ASV_176	UW201602	92.593	162	11	1	3	164	15785	15945	1.50e-61	231	N/A	0
ASV_176	NC_060709	92.593	162	11	1	3	164	15785	15945	1.50e-61	231	N/A	0
ASV_176	MZ420215	92.593	162	11	1	3	164	15785	15945	1.50e-61	231	N/A	0
ASV_176	DQ678594	92.593	162	11	1	3	164	120	280	1.50e-61	231	N/A	0
ASV_176	OK048742	92.025	163	11	2	3	164	15785	15946	1.94e-60	228	N/A	0
ASV_176	NC_060711	92.025	163	11	2	3	164	15785	15946	1.94e-60	228	N/A	0
ASV_176	UW151743	92.025	163	12	1	3	164	15785	15947	1.94e-60	228	N/A	0
ASV_176	UW201603	92.025	163	10	3	3	164	15786	15946	6.99e-60	226	N/A	0
ASV_176	hap6_ABLG9500_consensus	92.025	163	10	3	3	164	26	186	6.99e-60	226	N/A	0
ASV_115	UW153448	99.387	163	1	0	3	165	15786	15948	5.29e-81	296	N/A	0
ASV_115	UW159883	98.773	163	2	0	3	165	15786	15948	2.46e-79	291	N/A	0
ASV_115	OR482544	98.773	163	2	0	3	165	15786	15948	2.46e-79	291	N/A	0
ASV_115	NC_082788	98.773	163	2	0	3	165	15786	15948	2.46e-79	291	N/A	0
ASV_115	UW151106	98.773	163	2	0	3	165	15786	15948	2.46e-79	291	N/A	0
ASV_115	UW118559	98.773	163	2	0	3	165	15786	15948	2.46e-79	291	N/A	0
ASV_115	UW048815	98.773	163	2	0	3	165	15786	15948	2.46e-79	291	N/A	0
ASV_115	OR482574	98.773	163	2	0	3	165	15786	15948	2.46e-79	291	N/A	0
ASV_115	NC_082816	98.773	163	2	0	3	165	15786	15948	2.46e-79	291	N/A	0
ASV_115	UW119949	98.160	163	3	0	3	165	15786	15948	1.15e-77	285	N/A	0
ASV_115	OR482516	98.160	163	3	0	3	165	15786	15948	1.15e-77	285	N/A	0
ASV_115	NC_082762	98.160	163	3	0	3	165	15786	15948	1.15e-77	285	N/A	0
ASV_115	DQ678582	98.160	163	3	0	3	165	120	282	1.15e-77	285	N/A	0
ASV_115	OR641553	98.171	164	2	1	3	165	15786	15949	1.15e-77	285	N/A	0
ASV_115	UW048814	98.160	163	3	0	3	165	15786	15948	1.15e-77	285	N/A	0
ASV_115	DQ678579	97.561	164	3	1	3	165	120	283	5.33e-76	279	N/A	0
ASV_115	UW151098	97.546	163	4	0	3	165	15786	15948	5.33e-76	279	N/A	0
ASV_115	DQ678542	97.546	163	4	0	3	165	120	282	5.33e-76	279	N/A	0
ASV_115	UW118560	96.933	163	5	0	3	165	15786	15948	2.48e-74	274	N/A	0
ASV_115	OR641552	96.319	163	6	0	3	165	15786	15948	1.15e-72	268	N/A	0
ASV_115	OR641554	95.092	163	8	0	3	165	15787	15949	2.50e-69	257	N/A	0
ASV_115	OR482517	95.092	163	8	0	3	165	15787	15949	2.50e-69	257	N/A	0
ASV_115	NC_082763	95.092	163	8	0	3	165	15787	15949	2.50e-69	257	N/A	0
ASV_309	UW159883	99.387	163	1	0	3	165	15786	15948	5.29e-81	296	N/A	0
ASV_309	OR482544	99.387	163	1	0	3	165	15786	15948	5.29e-81	296	N/A	0
ASV_309	NC_082788	99.387	163	1	0	3	165	15786	15948	5.29e-81	296	N/A	0
ASV_309	UW151106	99.387	163	1	0	3	165	15786	15948	5.29e-81	296	N/A	0
ASV_309	UW118559	99.387	163	1	0	3	165	15786	15948	5.29e-81	296	N/A	0
ASV_309	UW048815	99.387	163	1	0	3	165	15786	15948	5.29e-81	296	N/A	0
ASV_309	OR482574	99.387	163	1	0	3	165	15786	15948	5.29e-81	296	N/A	0
ASV_309	NC_082816	99.387	163	1	0	3	165	15786	15948	5.29e-81	296	N/A	0
ASV_309	UW153448	98.773	163	2	0	3	165	15786	15948	2.46e-79	291	N/A	0
ASV_309	UW119949	98.773	163	2	0	3	165	15786	15948	2.46e-79	291	N/A	0
ASV_309	OR641553	98.780	164	1	1	3	165	15786	15949	2.46e-79	291	N/A	0
ASV_309	UW048814	98.773	163	2	0	3	165	15786	15948	2.46e-79	291	N/A	0
ASV_309	DQ678579	98.171	164	2	1	3	165	120	283	1.15e-77	285	N/A	0
ASV_309	UW151098	98.160	163	3	0	3	165	15786	15948	1.15e-77	285	N/A	0
ASV_309	DQ678542	98.160	163	3	0	3	165	120	282	1.15e-77	285	N/A	0
ASV_309	OR482516	97.546	163	4	0	3	165	15786	15948	5.33e-76	279	N/A	0
ASV_309	NC_082762	97.546	163	4	0	3	165	15786	15948	5.33e-76	279	N/A	0
ASV_309	DQ678582	97.546	163	4	0	3	165	120	282	5.33e-76	279	N/A	0
ASV_309	UW118560	97.546	163	4	0	3	165	15786	15948	5.33e-76	279	N/A	0
ASV_309	OR641552	96.933	163	5	0	3	165	15786	15948	2.48e-74	274	N/A	0
ASV_309	OR641554	95.706	163	7	0	3	165	15787	15949	5.37e-71	263	N/A	0
ASV_309	OR482517	95.706	163	7	0	3	165	15787	15949	5.37e-71	263	N/A	0
ASV_309	NC_082763	95.706	163	7	0	3	165	15787	15949	5.37e-71	263	N/A	0
ASV_309	UW201560	92.073	164	10	3	3	165	15786	15947	1.96e-60	228	N/A	0
ASV_309	UW201558	92.073	164	10	3	3	165	15786	15947	1.96e-60	228	N/A	0
ASV_314	UW202495	98.765	162	2	0	3	164	15784	15945	8.79e-79	289	N/A	0
ASV_314	UW201554	98.765	162	2	0	3	164	15785	15946	8.79e-79	289	N/A	0
ASV_314	UW201555	98.148	162	3	0	3	164	15784	15945	4.09e-77	283	N/A	0
ASV_314	DQ678517	98.148	162	3	0	3	164	119	280	4.09e-77	283	N/A	0
ASV_314	UW201556	97.531	162	4	0	3	164	15784	15945	1.90e-75	278	N/A	0
ASV_314	MH378780	97.531	162	4	0	3	164	15791	15952	1.90e-75	278	N/A	0
ASV_314	UW201561	96.914	162	5	0	3	164	15784	15945	8.86e-74	272	N/A	0
ASV_314	UW201557	96.914	162	5	0	3	164	15785	15946	8.86e-74	272	N/A	0
ASV_314	UW201553	96.914	162	5	0	3	164	15784	15945	8.86e-74	272	N/A	0
ASV_314	UW151122	94.444	162	9	0	3	164	15784	15945	4.15e-67	250	N/A	0
ASV_314	OR641494	94.444	162	9	0	3	164	15784	15945	4.15e-67	250	N/A	0
ASV_314	OR641493	94.444	162	9	0	3	164	15784	15945	4.15e-67	250	N/A	0
ASV_314	UW150213	93.827	162	10	0	3	164	15784	15945	1.93e-65	244	N/A	0
ASV_314	DQ678521	93.827	162	10	0	3	164	119	280	1.93e-65	244	N/A	0
ASV_220	UW159913	98.788	165	2	0	1	165	15782	15946	1.90e-80	294	N/A	0
ASV_220	UW159910	98.788	165	2	0	1	165	15782	15946	1.90e-80	294	N/A	0
