ASV1	UW153448	100.000	165	0	0	1	165	15784	15948	8.89e-84	305	N/A	0
ASV1	OR482544	99.394	165	1	0	1	165	15784	15948	4.14e-82	300	N/A	0
ASV1	NC_082788	99.394	165	1	0	1	165	15784	15948	4.14e-82	300	N/A	0
ASV1	UW151106	99.394	165	1	0	1	165	15784	15948	4.14e-82	300	N/A	0
ASV1	UW118559	99.394	165	1	0	1	165	15784	15948	4.14e-82	300	N/A	0
ASV1	UW048815	99.394	165	1	0	1	165	15784	15948	4.14e-82	300	N/A	0
ASV1	OR482574	99.394	165	1	0	1	165	15784	15948	4.14e-82	300	N/A	0
ASV1	NC_082816	99.394	165	1	0	1	165	15784	15948	4.14e-82	300	N/A	0
ASV1	UW119949	98.788	165	2	0	1	165	15784	15948	1.92e-80	294	N/A	0
ASV1	OR482516	98.788	165	2	0	1	165	15784	15948	1.92e-80	294	N/A	0
ASV1	NC_082762	98.788	165	2	0	1	165	15784	15948	1.92e-80	294	N/A	0
ASV1	OR641553	98.795	166	1	1	1	165	15784	15949	1.92e-80	294	N/A	0
ASV1	UW048814	98.788	165	2	0	1	165	15784	15948	1.92e-80	294	N/A	0
ASV1	UW159883	98.182	165	3	0	1	165	15784	15948	8.95e-79	289	N/A	0
ASV1	UW151098	98.182	165	3	0	1	165	15784	15948	8.95e-79	289	N/A	0
ASV1	UW118560	97.576	165	4	0	1	165	15784	15948	4.16e-77	283	N/A	0
ASV1	OR641552	96.970	165	5	0	1	165	15784	15948	1.94e-75	278	N/A	0
ASV3	UW202208	100.000	164	0	0	1	164	15783	15946	3.17e-83	303	N/A	0
ASV3	UW201601	100.000	164	0	0	1	164	15783	15946	3.17e-83	303	N/A	0
ASV3	OR641547	100.000	164	0	0	1	164	15783	15946	3.17e-83	303	N/A	0
ASV3	OR641546	100.000	164	0	0	1	164	15783	15946	3.17e-83	303	N/A	0
ASV3	OR482558	100.000	164	0	0	1	164	15783	15946	3.17e-83	303	N/A	0
ASV3	NC_082802	100.000	164	0	0	1	164	15783	15946	3.17e-83	303	N/A	0
ASV3	UW153442	99.390	164	1	0	1	164	15783	15946	1.48e-81	298	N/A	0
ASV3	UW151744	99.390	164	1	0	1	164	15783	15946	1.48e-81	298	N/A	0
ASV3	OR641512	99.390	164	1	0	1	164	15783	15946	1.48e-81	298	N/A	0
ASV3	UW156294	98.780	164	2	0	1	164	15783	15946	6.87e-80	292	N/A	0
ASV3	UW153440	98.780	164	2	0	1	164	15785	15948	6.87e-80	292	N/A	0
ASV3	UW114055	98.780	164	2	0	1	164	15783	15946	6.87e-80	292	N/A	0
ASV3	OR641511	98.780	164	2	0	1	164	15783	15946	6.87e-80	292	N/A	0
ASV3	OP035263	98.780	164	2	0	1	164	15783	15946	6.87e-80	292	N/A	0
ASV3	UW156293	98.171	164	3	0	1	164	15783	15946	3.20e-78	287	N/A	0
ASV3	UW156292	98.171	164	3	0	1	164	15783	15946	3.20e-78	287	N/A	0
ASV3	UW151743	98.182	165	2	1	1	164	15783	15947	3.20e-78	287	N/A	0
ASV3	UW117007	98.171	164	3	0	1	164	15783	15946	3.20e-78	287	N/A	0
ASV3	OR482532	98.171	164	3	0	1	164	15783	15946	3.20e-78	287	N/A	0
ASV3	NC_082778	98.171	164	3	0	1	164	15783	15946	3.20e-78	287	N/A	0
ASV3	UW201605	96.341	164	5	1	1	164	15783	15945	1.16e-72	268	N/A	0
ASV3	UW201603	96.341	164	5	1	1	164	15784	15946	1.16e-72	268	N/A	0
ASV3	UW201602	96.341	164	5	1	1	164	15783	15945	1.16e-72	268	N/A	0
ASV3	NC_060709	96.341	164	5	1	1	164	15783	15945	1.16e-72	268	N/A	0
ASV3	MZ420215	96.341	164	5	1	1	164	15783	15945	1.16e-72	268	N/A	0
ASV4	UW202945	100.000	166	0	0	1	166	15785	15950	2.49e-84	307	N/A	0
ASV4	UW201655	100.000	166	0	0	1	166	15785	15950	2.49e-84	307	N/A	0
ASV4	UW150216	100.000	166	0	0	1	166	15785	15950	2.49e-84	307	N/A	0
ASV4	UW049709	100.000	166	0	0	1	166	15785	15950	2.49e-84	307	N/A	0
ASV4	UW048827	100.000	166	0	0	1	166	15785	15950	2.49e-84	307	N/A	0
ASV4	UW048826	100.000	166	0	0	1	166	15785	15950	2.49e-84	307	N/A	0
ASV4	UW048825	100.000	166	0	0	1	166	15785	15950	2.49e-84	307	N/A	0
ASV4	OR641516	100.000	166	0	0	1	166	15787	15952	2.49e-84	307	N/A	0
ASV4	OR641515	100.000	166	0	0	1	166	15785	15950	2.49e-84	307	N/A	0
ASV4	OR482576	100.000	166	0	0	1	166	15785	15950	2.49e-84	307	N/A	0
ASV4	NC_082818	100.000	166	0	0	1	166	15785	15950	2.49e-84	307	N/A	0
ASV5	UW151118	100.000	166	0	0	1	166	15784	15949	2.49e-84	307	N/A	0
ASV5	UW151117	100.000	166	0	0	1	166	15784	15949	2.49e-84	307	N/A	0
ASV5	UW150211	100.000	166	0	0	1	166	15784	15949	2.49e-84	307	N/A	0
ASV5	UW150209	100.000	166	0	0	1	166	15784	15949	2.49e-84	307	N/A	0
ASV5	UW118665	100.000	166	0	0	1	166	15785	15950	2.49e-84	307	N/A	0
ASV5	UW118661	100.000	166	0	0	1	166	15784	15949	2.49e-84	307	N/A	0
ASV5	UW158070	99.398	166	1	0	1	166	15784	15949	1.16e-82	302	N/A	0
ASV5	OR482526	98.193	166	3	0	1	166	15784	15949	2.51e-79	291	N/A	0
ASV5	NC_082772	98.193	166	3	0	1	166	15784	15949	2.51e-79	291	N/A	0
ASV5	UW158071	97.590	166	4	0	1	166	15784	15949	1.17e-77	285	N/A	0
ASV5	UW114052	96.386	166	6	0	1	166	15784	15949	2.52e-74	274	N/A	0
ASV6	UW156294	100.000	164	0	0	1	164	15783	15946	3.17e-83	303	N/A	0
ASV6	UW153440	100.000	164	0	0	1	164	15785	15948	3.17e-83	303	N/A	0
ASV6	UW114055	100.000	164	0	0	1	164	15783	15946	3.17e-83	303	N/A	0
ASV6	OR641511	100.000	164	0	0	1	164	15783	15946	3.17e-83	303	N/A	0
ASV6	OP035263	100.000	164	0	0	1	164	15783	15946	3.17e-83	303	N/A	0
ASV6	UW156293	99.390	164	1	0	1	164	15783	15946	1.48e-81	298	N/A	0
ASV6	UW156292	99.390	164	1	0	1	164	15783	15946	1.48e-81	298	N/A	0
ASV6	UW153442	99.390	164	1	0	1	164	15783	15946	1.48e-81	298	N/A	0
ASV6	UW151744	99.390	164	1	0	1	164	15783	15946	1.48e-81	298	N/A	0
ASV6	UW117007	99.390	164	1	0	1	164	15783	15946	1.48e-81	298	N/A	0
ASV6	OR641512	99.390	164	1	0	1	164	15783	15946	1.48e-81	298	N/A	0
ASV6	OR482532	99.390	164	1	0	1	164	15783	15946	1.48e-81	298	N/A	0
ASV6	NC_082778	99.390	164	1	0	1	164	15783	15946	1.48e-81	298	N/A	0
ASV6	UW202208	98.780	164	2	0	1	164	15783	15946	6.87e-80	292	N/A	0
ASV6	UW201601	98.780	164	2	0	1	164	15783	15946	6.87e-80	292	N/A	0
ASV6	OR641547	98.780	164	2	0	1	164	15783	15946	6.87e-80	292	N/A	0
ASV6	OR641546	98.780	164	2	0	1	164	15783	15946	6.87e-80	292	N/A	0
ASV6	OR482558	98.780	164	2	0	1	164	15783	15946	6.87e-80	292	N/A	0
ASV6	NC_082802	98.780	164	2	0	1	164	15783	15946	6.87e-80	292	N/A	0
ASV6	UW151743	96.970	165	4	1	1	164	15783	15947	6.92e-75	276	N/A	0
ASV7	UW153439	100.000	165	0	0	1	165	15785	15949	8.89e-84	305	N/A	0
ASV7	UW153334	100.000	165	0	0	1	165	15785	15949	8.89e-84	305	N/A	0
ASV7	UW153314	100.000	165	0	0	1	165	15785	15949	8.89e-84	305	N/A	0
ASV7	OR641504	100.000	165	0	0	1	165	15785	15949	8.89e-84	305	N/A	0
ASV7	OR641503	100.000	165	0	0	1	165	15785	15949	8.89e-84	305	N/A	0
ASV7	OR499729	100.000	165	0	0	1	165	15785	15949	8.89e-84	305	N/A	0
ASV7	NC_085187	100.000	165	0	0	1	165	15785	15949	8.89e-84	305	N/A	0
ASV7	UW114043	99.394	165	1	0	1	165	15785	15949	4.14e-82	300	N/A	0
ASV8	OR482529	100.000	170	0	0	1	170	15783	15952	1.53e-86	315	N/A	0
ASV8	OP035093	100.000	170	0	0	1	170	15783	15952	1.53e-86	315	N/A	0
ASV8	NC_082775	100.000	170	0	0	1	170	15783	15952	1.53e-86	315	N/A	0
ASV8	UW119876	98.824	170	1	1	1	170	15783	15951	1.19e-82	302	N/A	0
ASV8	OR641529	98.235	170	2	1	1	170	15783	15951	5.53e-81	296	N/A	0
ASV8	OR641528	98.235	170	2	1	1	170	15784	15952	5.53e-81	296	N/A	0
ASV8	UW157086	97.647	170	3	1	1	170	15783	15951	2.58e-79	291	N/A	0
ASV8	UW151755	97.647	170	3	1	1	170	15784	15952	2.58e-79	291	N/A	0
ASV8	UW119874	97.059	170	4	1	1	170	15783	15951	1.20e-77	285	N/A	0
ASV8	UW114035	97.059	170	4	1	1	170	15783	15951	1.20e-77	285	N/A	0
ASV9	UW155293	100.000	165	0	0	1	165	15783	15947	8.89e-84	305	N/A	0
ASV9	UW153337	100.000	165	0	0	1	165	15783	15947	8.89e-84	305	N/A	0
ASV9	UW119943	100.000	165	0	0	1	165	15783	15947	8.89e-84	305	N/A	0
ASV9	OR641543	100.000	165	0	0	1	165	15783	15947	8.89e-84	305	N/A	0
ASV9	OR641542	100.000	165	0	0	1	165	15783	15947	8.89e-84	305	N/A	0
